BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,P_BAD1,P_BAD0,EM_PROBABILITY,EM_PROBABILITY
0,30100,91649.77902,285921,DebtCon,ProfExe,15,0,0,250.5398841,2,25,27.81329141,0.053527687,0.946472314,0.946472314,0
0,30100,78124,116280,DebtCon,Mgr,10,0,0,73.75338352,1,35,26.40633196,0.039297623,0.960702377,0.960702377,0
0,30100,16842.76021,71360,DebtCon,Other,10,,,89.51626546,,24,34.03666376,0.106149958,0.893850042,0.893850042,0
1,20742.52879,36000,73500,DebtCon,Office,14,0,1,202.9666667,0,33,,0.106149958,0.893850042,0.893850042,0
1,30200,80951,116160,DebtCon,ProfExe,15.78677051,4,0,130.3603618,0,58,50.35299879,0.432016675,0.567983325,0.567983325,0
0,30200,124000,171366,DebtCon,Mgr,6.904275496,0,0,176.5,2,28,,0.106149958,0.893850042,0.893850042,0
0,30200,20956,39333,DebtCon,Other,0,1,0,73.39179752,0,7,13.49536737,0.040420367,0.959579633,0.959579633,0
0,30200,106594,148695,DebtCon,Other,13,0,0,239.918405,1,39,41.27520899,0.076143009,0.923856991,0.923856991,0
0,30200,34955,75956.83681,DebtCon,Other,8,,,121.0233134,,23,32.8045306,0.106149958,0.893850042,0.893850042,0
0,28124.9943,137927,49753.13706,DebtCon,ProfExe,1,1,0,248.980672,1,18,40.36185207,0.082220566,0.917779434,0.917779434,0
0,30300,,52545,,,1,1,3,187.7221845,10,15,2.594364447,0.106149958,0.893850042,0.893850042,0
1,30300,54352,79302,DebtCon,Office,0,0,0,152.2027769,3,19,41.62936282,0.14310615,0.85689385,0.85689385,0
0,30300,109859,153240,DebtCon,ProfExe,10,0,0,172.6879798,0,17,34.54949648,0.057351495,0.942648505,0.942648505,0
0,30300,18306,66747,DebtCon,Other,1,0,0,95.18143755,1,6,37.58289841,0.153860489,0.846139511,0.846139511,0
0,30300,17360.78179,76525,DebtCon,Mgr,14,0,0,88.93446885,5,16,34.9372716,0.152741897,0.847258103,0.847258103,0
0,30400,45747,78829,DebtCon,Office,0,0,0,174.3637482,3,18,41.25679468,0.139086436,0.860913565,0.860913565,0
0,30400,40386,68120,DebtCon,Mgr,12,1,0,98.82015368,5,15,34.02025719,0.18629258,0.81370742,0.81370742,0
0,30400,46948,80473,DebtCon,Office,0,0,0,151.5970972,2,19,37.75387662,0.103641771,0.896358229,0.896358229,0
0,30400,55429,103948,DebtCon,Office,3,0,0,182.4841642,1,25,35.15098079,0.067790665,0.932209335,0.932209335,0
0,30500,77246,121758,DebtCon,Mgr,10,0,0,79.21417248,0,34,26.52174054,0.035555567,0.964444433,0.964444433,0
0,30500,57516,103086,DebtCon,Office,3,0,0,166.1995272,2,24,37.81408909,0.094795585,0.905204415,0.905204415,0
0,30500,113822,148478,DebtCon,ProfExe,10,0,0,165.7882784,0,16,31.16320701,0.045347691,0.954652309,0.954652309,0
0,30500,108736,147531,DebtCon,Other,13,0,0,228.6103591,1,40,43.12276156,0.086302738,0.913697262,0.913697262,0
0,30500,87343.08811,181157,DebtCon,ProfExe,2,1,0,219.2473072,1,19,40.87469852,0.157920969,0.842079031,0.842079031,0
0,30500,10952,65166,DebtCon,Other,0,0,0,91.95160351,1,6,37.69262438,0.160980845,0.839019155,0.839019155,0
0,30500,71116.39954,181129,DebtCon,Mgr,11,0,0,189.4391712,2,28,43.16839173,0.13475126,0.86524874,0.86524874,0
1,30500,18375,61738,DebtCon,Mgr,20,3,5,141.7031333,0,28,45.3547887,0.889677218,0.110322782,0.889677218,0
0,28705.56869,35332,71898,DebtCon,Other,10,,,115.2108955,,24,33.07135028,0.106149958,0.893850042,0.893850042,0
0,30600,78355,124426,DebtCon,Mgr,11,0,0,81.22339757,1,34,25.94257777,0.038367359,0.961632641,0.961632641,0
0,30600,231344,284199,DebtCon,ProfExe,7,0,1,202.5286035,0,29,15.82390006,0.017706648,0.982293352,0.982293352,0
0,30600,54372,78653,DebtCon,Office,0,0,0,156.4135697,3,19,40.61109433,0.132715339,0.867284661,0.867284661,0
0,30700,36804,83295,DebtCon,Other,,,,289.3998161,0,15,42.21386978,0.106149958,0.893850042,0.893850042,0
0,30700,14834,64870,DebtCon,Other,1,0,0,99.70436212,1,5,36.69232406,0.147032717,0.852967284,0.852967284,0
0,30800,129062,176389,DebtCon,Mgr,13,0,0,184.3193761,2,28,40.89430209,0.089259805,0.910740195,0.910740195,0
0,30800,24303.09434,44735,DebtCon,Other,1,0,0,66.24471976,0,7,13.78396544,0.027090305,0.972909695,0.972909695,0
0,30800,15428,45495,DebtCon,Other,28,0,0,200.5091243,0,15,42.38798551,0.109311843,0.890688157,0.890688157,0
0,30800,195221,293118,DebtCon,Other,1.070061708,0,0,151.9574182,0,22,38.18102732,0.088459285,0.911540715,0.911540715,0
1,30800,147577,187129,DebtCon,Office,11,0,0,,0,0,42.36225264,0.106149958,0.893850042,0.893850042,0
1,30800,21172,37333,DebtCon,Other,30,0,0,208.4986963,0,15,41.35817107,0.094612588,0.905387412,0.905387412,0
0,30800,125787,175196,DebtCon,Mgr,12.38423082,0,0,157.8776807,2,29,41.35097453,0.098419908,0.901580092,0.901580092,0
0,30800,54981,82038,DebtCon,Office,0.746177375,0,0,165.0778474,2,19,41.23925628,0.121015087,0.878984913,0.878984913,0
0,30900,230978,291013,DebtCon,ProfExe,12,0,1,268.394238,1,26,26.24819069,0.036143029,0.963856971,0.963856971,0
0,30900,189798,301984,DebtCon,Other,28,0,0,150.9173633,0,22,37.23650784,0.075259683,0.924740317,0.924740317,0
1,30900,106717,,DebtCon,Mgr,4,2,4,172.4323547,0,13,47.79590611,0.106149958,0.893850042,0.893850042,0
0,3692.296815,190480,228265.5133,DebtCon,Other,27,0,1,164.6048706,0,23,39.60145213,0.119729578,0.880270422,0.880270422,0
0,31000,133471,188154,DebtCon,ProfExe,0,0,0,218.5382606,2,18,40.31508349,0.098716795,0.901283205,0.901283205,0
1,31000,67794,103535,DebtCon,Mgr,7,0,1,116.8989899,1,31,44.06542878,0.195541662,0.804458338,0.804458338,0
0,31000,37507,71612,DebtCon,Other,8.592677949,,,112.8714443,,24,31.78445617,0.106149958,0.893850042,0.893850042,0
0,31000,118000,167000,DebtCon,ProfExe,17,0,0,127.0333333,1,17,,0.106149958,0.893850042,0.893850042,0
1,31000,30000,72000,DebtCon,Mgr,20,2,0,127.3,1,14,,0.106149958,0.893850042,0.893850042,0
0,31000,13542,58827,DebtCon,Other,0,0,0,92.1329084,0,6,36.25696875,0.128100549,0.871899451,0.871899451,0
0,31000,51370,103298,DebtCon,Office,0,0,0,175.6096146,2,25,38.09341464,0.097449521,0.902550479,0.902550479,0
0,31100,73386,108864,HomeImp,Other,5,,,119.5395184,10,21,42.82660083,0.106149958,0.893850042,0.893850042,0
0,31100,136521,188264,DebtCon,ProfExe,1,1,0,227.6518778,2,19,38.51864488,0.124265407,0.875734593,0.875734593,0
0,31200,22907,46357,DebtCon,Other,0,0,0,62.41629688,0,6,15.02803747,0.030711531,0.96928847,0.96928847,0
0,9583.474769,234304,290923,DebtCon,ProfExe,14,0,1,260.9197759,2,26,27.05723429,0.045066225,0.954933775,0.954933775,0
0,31200,14906,64767,DebtCon,Other,0,0,0,80.35557059,0,5,35.03907537,0.124453879,0.875546121,0.875546121,0
0,31200,124295,38412.63485,DebtCon,Mgr,12,0,0,171.2144163,1,27,43.17681901,0.067332012,0.932667988,0.932667988,0
0,31200,15557,62847,DebtCon,Other,0,0,0,99.56044187,1,6,37.39411875,0.151324853,0.848675147,0.848675147,0
1,31200,38352,80550,DebtCon,Mgr,8.190713054,1,0,116.4379076,0,14,35.38186329,0.12007538,0.87992462,0.87992462,0
0,31300,33658,76624,DebtCon,Other,,,,286.6962892,0,15,40.3573739,0.106149958,0.893850042,0.893850042,0
0,31300,119911,80429.6402,DebtCon,ProfExe,16,0,0,140.4494714,0,16,27.6899107,0.029224424,0.970775576,0.970775576,0
0,4469.636855,188655,298090,DebtCon,Other,28,0,0,153.0868546,0,22,40.29677071,0.096448444,0.903551557,0.903551557,0
0,31300,106960,64802.83723,DebtCon,Other,15,0,0,230.4130352,0,40,42.66665957,0.058291387,0.941708613,0.941708613,0
0,31400,12617,36082,DebtCon,Other,30,0,0,205.4598874,0,15,41.97900067,0.102597646,0.897402354,0.897402354,0
0,31400,16209,62450,DebtCon,Other,1,0,0,108.3876577,1,6,38.12127507,0.153615174,0.846384826,0.846384826,0
0,31400,37750,76204,DebtCon,Other,,,,268.2649306,0,16,41.44876331,0.106149958,0.893850042,0.893850042,0
1,31500,9217.545744,,DebtCon,,11.93872332,1,2,110.6333333,4,20,,0.106149958,0.893850042,0.893850042,0
1,31500,15391,,HomeImp,,2.6,6,1,57.83333333,0,8,,0.106149958,0.893850042,0.893850042,0
1,31500,4109.402152,35000,DebtCon,Other,1.9,2,0,85.23333333,2,14,,0.106149958,0.893850042,0.893850042,0
1,31500,16000,43040,DebtCon,Other,0,1,1,98.43333333,1,11,,0.106149958,0.893850042,0.893850042,0
0,31500,49020,100700,DebtCon,Office,4,0,0,169.6890389,1,25,36.03464456,0.075158739,0.924841261,0.924841261,0
0,17254.68603,10879,58089,DebtCon,Other,0,0,0,94.24803572,0,5,38.66240227,0.155204248,0.844795753,0.844795753,0
0,27251.16608,224572,282839,DebtCon,ProfExe,7,0,1,212.7553311,0,29,16.62648898,0.018922001,0.981077999,0.981077999,0
0,31600,11478,66275,DebtCon,Other,1,0,0,97.19863392,1,5,35.94520575,0.143501016,0.856498985,0.856498985,0
0,31600,9533.374226,44220,DebtCon,Other,28,0,0,204.7009169,0,14,42.61822346,0.113371222,0.886628778,0.886628778,0
0,24285.50564,24814.18617,109678,HomeImp,Other,5,,,117.4739215,10,21,41.51283589,0.106149958,0.893850042,0.893850042,0
0,28948.54387,55247,103246,DebtCon,Office,3,0,0,177.2769279,1,25,35.30277411,0.069525519,0.930474481,0.930474481,0
1,31800,60279,97875,DebtCon,Mgr,6,0,11,312.4333333,0,46,,0.106149958,0.893850042,0.893850042,0
0,31800,34302,44654.67271,DebtCon,Other,10,,,123.468827,,24,33.63468905,0.106149958,0.893850042,0.893850042,0
0,31800,126316,158150.7493,DebtCon,Mgr,14,0,0,167.8572559,2,28,42.63343718,0.099464157,0.900535843,0.900535843,0
0,31800,70680,114720,HomeImp,Other,5,,,115.8502492,11,20,43.06942356,0.106149958,0.893850042,0.893850042,0
0,31800,71553,108015.8195,HomeImp,Other,6,,,114.1237846,10,20,41.45670798,0.106149958,0.893850042,0.893850042,0
0,31800,24633.04936,165106.6674,DebtCon,Mgr,12,0,0,174.209344,2,28,40.5848115,0.137868058,0.862131942,0.862131942,0
0,31800,37100,74796,DebtCon,Other,10,,,109.7765826,,23,33.68886616,0.106149958,0.893850042,0.893850042,0
0,27537.88975,226152,283022,DebtCon,ProfExe,4,0,1,209.2973763,0,29,15.73414368,0.018110409,0.981889591,0.981889591,0
0,31800,195134,299299,DebtCon,Other,29,0,0,161.8851264,0,22,38.63702392,0.077290431,0.922709569,0.922709569,0
0,31900,34498,82962,DebtCon,Other,,,,285.2974893,0,16,41.15524125,0.106149958,0.893850042,0.893850042,0
0,31900,15150,61388,DebtCon,Other,1,0,0,101.8594387,1,5,37.8165708,0.154757513,0.845242487,0.845242487,0
0,31900,104092,143832,DebtCon,Other,15,0,0,235.2018195,1,40,43.69152442,0.087855453,0.912144548,0.912144548,0
0,31900,23517,34586.46463,DebtCon,Other,0,0,0,78.81360028,0,7,16.7277481,0.031491988,0.968508012,0.968508012,0
0,31900,83226,115509,DebtCon,Mgr,11,0,0,79.03011561,0,34,26.52185952,0.033643243,0.966356757,0.966356757,0
0,31900,16363,43218,DebtCon,Other,29,0,0,200.3016025,0,14,42.09417911,0.106574174,0.893425826,0.893425826,0
0,32000,40742.50939,85942,DebtCon,Other,,,,278.3638835,0,16,40.25722171,0.106149958,0.893850042,0.893850042,0
1,32000,33148,58816.19233,DebtCon,ProfExe,13,2,4,112.5108654,3,27,36.02150867,0.708409456,0.291590544,0.708409456,0
0,32000,35219,5394.294781,DebtCon,Other,9,,,110.4525208,,23,32.36421263,0.106149958,0.893850042,0.893850042,0
0,32000,101253.7186,36300,DebtCon,Mgr,3,0,2,206.0333333,3,50,,0.106149958,0.893850042,0.893850042,0
1,32000,92400,215000,,Self,2.5,1,3,165.3333333,1,40,,0.106149958,0.893850042,0.893850042,0
0,32000,22832,43358,DebtCon,Other,0.200082896,0,0,68.32898424,0,7,13.66579769,0.026854564,0.973145436,0.973145436,0
0,32100,127901,176592,DebtCon,Mgr,12,0,0,186.6022388,2,27,40.95937708,0.090921333,0.909078667,0.909078667,0
0,32100,80020.62427,168783,DebtCon,ProfExe,15,0,0,121.5604199,1,17,27.90222161,0.05458073,0.94541927,0.94541927,0
0,32200,16232,60238,DebtCon,Other,0,0,0,116.7297455,1,5,37.99908153,0.150850011,0.849149989,0.849149989,0
0,32200,118793,171024,DebtCon,ProfExe,16,0,0,119.6034777,1,16,29.01132772,0.049962278,0.950037722,0.950037722,0
0,32200,188427,293790,DebtCon,Other,27,0,0,157.7262908,0,23,37.06575888,0.071327913,0.928672087,0.928672087,0
0,32200,108871,151667,DebtCon,Other,11,0,0,227.4154384,0,40,40.18309857,0.064274547,0.935725453,0.935725453,0
0,32300,235343,45270,DebtCon,Mgr,3,0,1,210.9224034,3,49,41.26480552,0.056666095,0.943333905,0.943333905,0
0,32300,195243,294372,DebtCon,Other,27,0,0,150.2093805,0,22,39.07277566,0.081552869,0.918447131,0.918447131,0
0,32300,14163,60626,DebtCon,Other,0,0,0,109.031088,1,6,36.50108651,0.139861511,0.860138489,0.860138489,0
1,15945.64644,167000,221100,DebtCon,Mgr,4,0,0,185.7,3,21,,0.106149958,0.893850042,0.893850042,0
0,32300,23448,45557,DebtCon,Other,0,0,0,69.19973077,0,7,15.77819668,0.031185061,0.968814939,0.968814939,0
0,32300,28213,40515,DebtCon,Other,0,0,0,55.04424252,0,7,15.39687666,0.030343999,0.969656001,0.969656001,0
0,32300,133193,174905,DebtCon,Mgr,13,0,0,177.0516476,1,28,39.4756896,0.071510246,0.928489754,0.928489754,0
0,32300,194350,299720,DebtCon,Other,28,0,0,170.1968674,0,23,40.25151003,0.084088549,0.915911452,0.915911452,0
0,32300,41877,48002.60658,DebtCon,Other,8,,,121.9977294,,23,31.87626204,0.106149958,0.893850042,0.893850042,0
0,32400,51220,106361,DebtCon,Office,3,0,0,172.362148,2,24,36.48909721,0.088506716,0.911493284,0.911493284,0
1,32400,103000,149500,DebtCon,Mgr,12,1,0,88.23333333,2,38,,0.106149958,0.893850042,0.893850042,0
0,32400,128523,179390,DebtCon,Mgr,13,0,0,150.0842871,1,28,43.14434551,0.100589099,0.899410901,0.899410901,0
0,32500,124548,169881,DebtCon,ProfExe,16,0,0,129.524283,1,17,28.85081359,0.046162252,0.953837748,0.953837748,0
0,32500,193409,297294,DebtCon,Other,30,0,0,150.7998535,0,22,40.59278045,0.089938938,0.910061062,0.910061062,0
0,32500,232057,286938,DebtCon,ProfExe,15,0,1,249.9549333,2,26,25.25477175,0.03859245,0.96140755,0.96140755,0
0,19347.46232,17918,5959.411657,DebtCon,Mgr,7,0,0,45.66666667,0,7,,0.106149958,0.893850042,0.893850042,0
0,32600,233216,38583,DebtCon,Mgr,4,0,1,226.1469888,2,49,40.22218286,0.044167005,0.955832995,0.955832995,0
0,32600,79874,125000,DebtCon,Mgr,30,0,0,340.9,0,20,,0.106149958,0.893850042,0.893850042,0
1,3298.839355,14955,38584,DebtCon,Other,29,0,0,197.9863148,0,14,41.52909627,0.109104606,0.890895394,0.890895394,0
0,32700,35655.76097,77819,DebtCon,Other,,,,294.4306958,0,15,40.23707296,0.106149958,0.893850042,0.893850042,0
0,32800,35458,78116,DebtCon,Other,9,,,126.5177052,,23,33.68805656,0.106149958,0.893850042,0.893850042,0
0,32800,13781,43371,DebtCon,Other,7.746824507,0,0,203.8393048,0,14,40.65777994,0.109220862,0.890779138,0.890779138,0
0,32800,189564,176217.2965,DebtCon,Other,27,0,0,155.5368967,0,23,38.05331686,0.054612238,0.945387762,0.945387762,0
0,32800,37231,80347,DebtCon,Other,9,,,113.9365929,,24,32.17001962,0.106149958,0.893850042,0.893850042,0
0,25679.58674,232792,293949,DebtCon,ProfExe,13,0,1,275.6958052,1,26,27.87825784,0.039948275,0.960051725,0.960051725,0
1,32900,,55657,,,1,1,3,210.0122648,10,15,1.909225163,0.106149958,0.893850042,0.893850042,0
0,32900,49709,101222,DebtCon,Office,2,0,0,181.9098245,2,24,35.04559626,0.078364167,0.921635833,0.921635833,0
0,32900,9200,3639.969483,DebtCon,Other,0,0,0,107.6734382,1,6,37.18955165,0.12874103,0.87125897,0.87125897,0
0,32900,37265,76154,DebtCon,Other,7,,,128.7311432,,23,34.85797706,0.106149958,0.893850042,0.893850042,0
0,33000,18026,57436,DebtCon,Other,0,0,0,94.11896805,0,5,37.74993373,0.13772434,0.86227566,0.86227566,0
0,24018.67494,232113,46286,DebtCon,Mgr,3,0,1,214.3529578,2,50,42.51200002,0.055451136,0.944548864,0.944548864,0
0,33000,54821,104724,DebtCon,Office,1,0,0,164.3009187,1,24,34.39190747,0.068925517,0.931074483,0.931074483,0
1,33000,153000,164000,DebtCon,Office,9,0,0,117.6666667,4,32,,0.106149958,0.893850042,0.893850042,0
0,33000,138000,190000,DebtCon,ProfExe,22,0,0,188.1666667,1,22,,0.106149958,0.893850042,0.893850042,0
0,33000,227543,289091,DebtCon,ProfExe,3,0,0,203.9415862,0,29,17.42563348,0.012132309,0.987867691,0.987867691,0
0,33000,104422,152298,DebtCon,Other,15,0,0,227.6777656,0,40,42.2817024,0.073777028,0.926222972,0.926222972,0
0,33100,236847,46091,DebtCon,Mgr,0.278284199,0,2,205.6506602,3,49,41.83267428,0.099756543,0.900243457,0.900243457,0
1,33100,111917,156552,DebtCon,Mgr,12,0,0,107.2948996,2,37,41.44154866,0.103168038,0.896831962,0.896831962,0
0,33100,238018,44379,DebtCon,Mgr,3,0,2,195.3652599,3,49,40.41559886,0.090961937,0.909038063,0.909038063,0
1,33200,36705,78040,DebtCon,Mgr,19,2,0,120.090143,0,13,35.01574872,0.162554543,0.837445458,0.837445458,0
0,33200,195971,298682,DebtCon,Other,29,0,0,138.5666478,0,22,39.88756232,0.088154388,0.911845612,0.911845612,0
0,33200,119049,175867,DebtCon,ProfExe,17,0,0,112.4677853,0,16,28.51781662,0.043661661,0.956338339,0.956338339,0
0,33200,57419,103648,DebtCon,Office,4,0,0,175.3867231,1,25,34.28625051,0.06369464,0.93630536,0.93630536,0
0,33200,23858,40268,DebtCon,Other,0,0,0,56.60389545,0,7,16.6958286,0.033688162,0.966311838,0.966311838,0
0,33200,140690,195001,DebtCon,ProfExe,21,0,0,177.247554,0,22,38.98121028,0.065734632,0.934265368,0.934265368,0
0,33300,19675,47894,DebtCon,Mgr,6,0,0,42.43527965,0,7,36.66861708,0.113228952,0.886771048,0.886771048,0
1,33400,59000,85000,HomeImp,Self,2,0,7,240.4333333,3,26,,0.106149958,0.893850042,0.893850042,0
0,33400,20921,37363,DebtCon,Other,28,0,0,198.8970467,0,14,42.55636282,0.106521397,0.893478603,0.893478603,0
0,33400,37262,76717,DebtCon,Other,9,,,131.044986,,24,32.02105145,0.106149958,0.893850042,0.893850042,0
0,33500,73761,117729,DebtCon,Mgr,11,0,0,62.12090961,0,35,25.46161407,0.033845964,0.966154036,0.966154036,0
1,33500,54079,66261,HomeImp,Mgr,15,4,0,142,0,14,,0.106149958,0.893850042,0.893850042,0
0,33500,18934,42328,DebtCon,Mgr,5,0,0,38.69922722,0,6,34.22224671,0.098006516,0.901993484,0.901993484,0
0,33500,37843,80771,DebtCon,Other,10,,,107.9971112,,23,33.96233051,0.106149958,0.893850042,0.893850042,0
0,33500,240157,42013,DebtCon,Mgr,3,0,2,201.6122988,2,50,41.64479426,0.083858122,0.916141878,0.916141878,0
0,33500,49292,104421,DebtCon,Office,1,0,0,161.8332356,1,25,36.89609946,0.082909323,0.917090677,0.917090677,0
0,33500,18804,43982,DebtCon,Mgr,7,0,0,46.76290645,0,6,34.98037124,0.100368544,0.899631456,0.899631456,0
0,33600,87451,131949,DebtCon,Mgr,30,0,0,342.4680597,0,20,40.89238843,0.049870027,0.950129973,0.950129973,0
0,33600,79877,118554,DebtCon,Mgr,9,0,0,78.32776771,1,35,25.01202037,0.035120106,0.964879894,0.964879894,0
0,33600,233630,284049,DebtCon,ProfExe,4,0,0,218.9936962,0,30,14.07235376,0.008604875,0.991395125,0.991395125,0
0,33700,73877,124834,DebtCon,Mgr,10,0,0,68.48269459,0,34,25.96045509,0.035784999,0.964215001,0.964215001,0
0,33700,142468,195770,DebtCon,ProfExe,22,0,0,200.8607367,1,22,36.50527114,0.058429999,0.941570001,0.941570001,0
0,33700,12512,42634,DebtCon,Other,28,0,0,184.134954,0,15,42.48237422,0.114236475,0.885763525,0.885763525,0
0,33700,28956,45640,DebtCon,Other,0,0,0,59.04270368,0,6,16.49508064,0.033082644,0.966917356,0.966917356,0
1,33700,132617,172152,DebtCon,Mgr,9.359664216,0,0,178.4111833,1,28,42.45764485,0.087932528,0.912067472,0.912067472,0
0,33700,147522,198737,DebtCon,ProfExe,20,0,0,188.1493561,1,21,37.30853626,0.064213908,0.935786092,0.935786092,0
0,33700,83471,67712.37016,DebtCon,Mgr,29,0,0,334.5812066,0,19,39.09556626,0.038734913,0.961265087,0.961265087,0
0,32827.63814,26395,48905,DebtCon,Mgr,6,0,0,48.71005322,0,7,36.42433271,0.107016181,0.892983819,0.892983819,0
0,33700,36851,78893,DebtCon,Other,,,,302.7271504,0,16,41.82215988,0.106149958,0.893850042,0.893850042,0
0,33800,15648,43726,DebtCon,Other,29,0,0,198.4511737,0,14,42.51197505,0.110013632,0.889986369,0.889986369,0
0,33900,1139.981269,172094,DebtCon,Mgr,12,1,0,166.6247382,1,27,42.31889922,0.226679888,0.773320112,0.773320112,0
0,33900,13154,62208,DebtCon,Other,1,0,0,111.980657,1,5,37.4669773,0.148991079,0.851008922,0.851008922,0
0,33900,232317,38412,DebtCon,Mgr,2,0,2,213.2096514,3,50,42.5578291,0.100331378,0.899668622,0.899668622,0
0,33900,231455,290039,DebtCon,ProfExe,3.049970451,0,0,222.8746479,0,30,16.6894908,0.010615604,0.989384396,0.989384396,0
0,16649.10804,49740.38695,169369,DebtCon,ProfExe,15,0,0,112.3149971,0,17,28.99431237,0.063532082,0.936467918,0.936467918,0
0,392.4439393,232312,286305,DebtCon,ProfExe,4,0,0,219.6589319,0,29,15.73593489,0.010726339,0.989273661,0.989273661,0
0,34000,57025,103563,DebtCon,Office,3,0,0,173.4941319,2,24,36.91389765,0.087439193,0.912560807,0.912560807,0
0,34100,139035,198788,DebtCon,ProfExe,23,0,0,171.9632916,1,22,37.68589208,0.069260413,0.930739587,0.930739587,0
0,32442.99636,241545,42189,DebtCon,Mgr,1,0,2,196.5542212,3,50,42.04270618,0.098808147,0.901191853,0.901191853,0
0,34100,138523,196555,DebtCon,ProfExe,21,0,0,185.0054347,1,22,38.8960395,0.073240079,0.926759921,0.926759921,0
0,34100,241931,36486,DebtCon,Mgr,1,0,2,196.0088316,3,50,42.45858179,0.099556773,0.900443227,0.900443227,0
0,34200,119575,175235,DebtCon,ProfExe,14.03303686,0,0,131.5424382,1,16,27.14989852,0.043301601,0.956698399,0.956698399,0
0,34300,89000,137000,DebtCon,Other,12,0,0,63.93333333,1,36,,0.106149958,0.893850042,0.893850042,0
0,34300,146171,196270,DebtCon,ProfExe,19,0,0,195.555801,1,21,37.94959341,0.066052421,0.933947579,0.933947579,0
0,34300,118911,168901,DebtCon,ProfExe,16,0,0,134.7340235,0,17,28.81751546,0.040932885,0.959067115,0.959067115,0
0,22633.04311,42560.4949,145124,DebtCon,Other,13,0,0,67.83204167,1,36,40.40270584,0.149706858,0.850293142,0.850293142,0
1,34400,155536,169503,DebtCon,Office,10,0,0,107.7099227,4,32,58.8269296,0.318744011,0.681255989,0.681255989,0
0,34500,109000,159500,DebtCon,Other,,0,0,250.6333333,3,14,,0.106149958,0.893850042,0.893850042,0
1,34600,169960,224716,DebtCon,Mgr,2,0,0,182.0684611,2,21,32.71020486,0.056376264,0.943623736,0.943623736,0
0,34600,27851,42623,DebtCon,Mgr,6,0,0,45.92716617,0,7,35.13109271,0.096420729,0.903579271,0.903579271,0
0,34600,143542,195327,DebtCon,ProfExe,23,0,0,174.6353487,1,22,37.44738401,0.065600315,0.934399685,0.934399685,0
0,34700,14470.72713,131993,DebtCon,Mgr,27,0,0,327.4923598,0,19,41.21264082,0.076154091,0.923845909,0.923845909,0
