BAD;LOAN;MORTDUE;VALUE;REASON;JOB;YOJ;DEROG;DELINQ;CLAGE;NINQ;CLNO;DEBTINC;P_BAD1;P_BAD0
0;14018.756984;89000;122000;DebtCon;ProfExe;0;1;0;193.8;3;38;;0.1061499579;0.8938500421
0;25000;48885.887071;236200;HomeImp;Other;3.1189999669;0;0;133.36666667;1;42;;0.1061499579;0.8938500421
0;25000;140000;66730.984951;DebtCon;ProfExe;12.6;0;1;148.13333333;0;37;;0.1061499579;0.8938500421
0;25000;4027.7362863;17276.470402;DebtCon;Other;36;0;0;281.06666667;1;24;;0.1061499579;0.8938500421
0;9635.3403221;;104066.39123;DebtCon;Mgr;2.073400409;1;0;168.4;0;27;;0.1061499579;0.8938500421
0;17334.350684;57661.821287;41768.607812;DebtCon;ProfExe;12;0;0;283.06666667;1;33;;0.1061499579;0.8938500421
0;25000;14523.407845;63591.537207;DebtCon;Other;24;;1;284.93333333;1;30;;0.1061499579;0.8938500421
1;16145.089241;70150;;DebtCon;Office;3.5519886406;2;;104.53333333;0;7;;0.1061499579;0.8938500421
0;25000;71700;122500;DebtCon;Office;0;0;0;303.4;1;24;;0.1061499579;0.8938500421
0;2472.1870909;67185.56458;91761.58096;DebtCon;Other;5;0;0;95.366666667;2;32;;0.1061499579;0.8938500421
0;15397.766158;30509.656384;178453;DebtCon;Mgr;0.2206215846;;;120.4;;39;;0.1061499579;0.8938500421
0;25000;65700;68789.224693;DebtCon;Office;10;0;0;149.16666667;0;21;;0.1061499579;0.8938500421
0;18259.890386;98500;130000;DebtCon;Other;5;0;1;201.83333333;4;43;;0.1061499579;0.8938500421
1;25000;46451;73979.58924;DebtCon;Office;10;1;2;95.366666667;2;15;;0.1061499579;0.8938500421
1;16187.217816;71081;112500;DebtCon;Mgr;3;2;0;87.2;1;27;;0.1061499579;0.8938500421
1;25000;;;DebtCon;Other;22;0;2;203.2;0;23;;0.1061499579;0.8938500421
1;25000;26743;57000;DebtCon;Other;0.3496052885;0;0;90.6;3;19;;0.1061499579;0.8938500421
1;25000;110048;;DebtCon;Other;1;0;1;126.4;2;24;;0.1061499579;0.8938500421
1;8979.9228981;110676;;DebtCon;Sales;1.3035929172;2;0;119.36666667;0;6;;0.1061499579;0.8938500421
1;25000;184000;232760;DebtCon;Other;3.2990759515;0;4;230.1;2;44;;0.1061499579;0.8938500421
1;25000;160000;220000;DebtCon;Other;7;0;6;228.06666667;2;35;;0.1061499579;0.8938500421
1;12859.963213;82000;94713.565398;DebtCon;Mgr;;0;1;10.133333333;;41;;0.1061499579;0.8938500421
1;25000;95000;127000;HomeImp;ProfExe;15;1;2;296.2;2;27;;0.1061499579;0.8938500421
1;25000;49537.601866;141000;HomeImp;Office;0.379206394;1;2;305.36666667;2;14;;0.1061499579;0.8938500421
1;12505.627988;;72970;DebtCon;ProfExe;0.9198805772;4;0;198.8;0;18;;0.1061499579;0.8938500421
1;25000;111498.92432;165000;DebtCon;ProfExe;17.5;0;3;239.4;1;27;;0.1061499579;0.8938500421
1;25000;123184;119725.16632;DebtCon;Other;11.108891487;0;1;160.3;1;32;;0.1061499579;0.8938500421
1;25000;90000;22979.005526;DebtCon;Other;10;1;1;73.033333333;5;40;;0.1061499579;0.8938500421
1;25000;;48700;DebtCon;ProfExe;0.3486979838;0;3;41.566666667;3;6;;0.1061499579;0.8938500421
1;21637.371565;101250;75794.304398;DebtCon;Self;2.6906224506;0;0;301.3;4;46;;0.1061499579;0.8938500421
1;24062.484165;175225;211000;DebtCon;ProfExe;0.8935564258;1;2;148.13333333;4;53;;0.1061499579;0.8938500421
1;21421.674079;86000;;DebtCon;Other;14;1;0;144.03333333;2;40;;0.1061499579;0.8938500421
1;25000;59000;34000;DebtCon;Sales;10;4;2;125.83333333;7;23;;0.1061499579;0.8938500421
1;796.0912426;20829.065781;93064.739184;HomeImp;ProfExe;14;2;4;198.86666667;2;28;;0.1061499579;0.8938500421
0;7613.1723857;68000;;DebtCon;Other;8;;1;134.76666667;3;33;;0.1061499579;0.8938500421
1;16021.222955;191600;231000;DebtCon;Other;;;3;106.8;1;27;;0.1061499579;0.8938500421
1;12089.876673;59841;95364.741191;;Self;6.0544834035;0;0;101.46666667;0;4;;0.1061499579;0.8938500421
1;25000;71644.628305;165000;DebtCon;ProfExe;8.7931451568;0;0;196.83333333;1;29;;0.1061499579;0.8938500421
0;25000;12238.024369;69539.914777;DebtCon;Office;0.9009470609;1;6;262.33333333;3;30;;0.1061499579;0.8938500421
1;25000;104000;188500;DebtCon;Other;0.7;0;11;194.8;1;14;;0.1061499579;0.8938500421
1;10074.480267;68760.67507;103399.3698;DebtCon;Mgr;6;2;1;105.53333333;8;16;;0.1061499579;0.8938500421
1;25000;11300;45768.680763;DebtCon;Other;5.1347781653;1;5;119.66666667;1;21;;0.1061499579;0.8938500421
0;25000;39000;72500;DebtCon;Other;3;0;1;114.66666667;3;22;;0.1061499579;0.8938500421
1;25000;97268.179797;157000;DebtCon;Office;3.2615069902;0;0;63.9;3;9;;0.1061499579;0.8938500421
1;25000;103700;172762;DebtCon;Other;1.8831188855;0;0;;0;0;;0.1061499579;0.8938500421
1;2631.9939073;57529.371654;114208;DebtCon;Mgr;2.7264414061;2;0;83.052647472;1;27;45.743949059;0.3470288145;0.6529711855
0;25000;;45764;DebtCon;Other;;;;107.14476083;;12;27.779905337;0.1061499579;0.8938500421
0;25000;135501;96284.568079;DebtCon;Mgr;0;;;119.53052541;;39;30.65881623;0.1061499579;0.8938500421
0;25000;;35000;DebtCon;Other;8.3326732499;1;;88.933333333;;14;;0.1061499579;0.8938500421
0;25000;22281.923958;96543.900434;DebtCon;ProfExe;9;0;0;129.54959324;0;19;29.427733682;0.057434799;0.942565201
0;25000;30551.266026;65206.033566;DebtCon;Mgr;1;;;232.05112346;4;24;40.645479766;0.1061499579;0.8938500421
1;23644.4548;36108;40268.735605;HomeImp;Other;18.366612468;0;0;248.85150089;0;7;26.027040254;0.0357683495;0.9642316505
0;25100;85337;4489.2506289;HomeImp;;5.0033953753;;;;;;27.950475129;0.1061499579;0.8938500421
0;25100;7649.8887676;50872;DebtCon;Other;21.932159104;0;0;304.19515319;;12;31.599464331;0.1061499579;0.8938500421
0;7849.4508152;116070.45118;100440.49244;HomeImp;Self;3;0;0;170.48072082;0;16;41.52143161;0.1234318493;0.8765681507
0;3652.0557781;6630.5394906;111568;DebtCon;Mgr;1.8363295835;0;0;288.00802523;2;29;32.550837642;0.0645356044;0.9354643956
0;25100;17401.516481;71571;DebtCon;Other;;1;1;101.92513294;1;25;30.444119256;0.1061499579;0.8938500421
0;21027.519538;14214.441501;32142.407421;DebtCon;Other;28;0;0;303.09508449;;13;31.688818252;0.1061499579;0.8938500421
0;25100;43550.702684;18241.677186;DebtCon;Office;11.476078511;0;0;193.25257944;1;22;33.715351649;0.0494765168;0.9505234832
0;25100;;15761.737436;DebtCon;Other;;0;0;307.74973593;0;19;39.277021984;0.1061499579;0.8938500421
0;25100;65633;79347.815158;DebtCon;Other;15;0;1;141.93813032;0;29;40.62020969;0.1485135037;0.8514864963
0;25100;41314;71357;DebtCon;Office;3.8503189622;0;0;183.6314283;1;22;33.665534117;0.0620648603;0.9379351397
0;298.07704808;58042;54053.168628;DebtCon;Other;14.129850379;0;1;125.79586391;0;29;38.372223501;0.1370837957;0.8629162043
0;25100;20975.970278;20197.067494;DebtCon;Other;23.690516924;0;0;318.90133251;;13;31.32456596;0.1061499579;0.8938500421
0;16406.928173;118559;41772.299022;DebtCon;Office;4;;;279.19802143;1;37;42.987979461;0.1061499579;0.8938500421
1;9434.8598975;26211;42517;DebtCon;Other;28;0;0;313.33622787;;12;31.295069566;0.1061499579;0.8938500421
0;25100;4817.0855707;128022;DebtCon;ProfExe;1;0;0;197.63347142;3;37;35.980542351;0.1079605067;0.8920394933
0;10035.146601;56593.711246;92544;DebtCon;ProfExe;1.3206380649;1;1;135.66507023;4;26;34.565876305;0.2466677629;0.7533322371
0;25100;23269;8983.828577;DebtCon;Other;;2;1;73.317884984;2;25;28.165930143;0.1061499579;0.8938500421
0;25100;48013.153953;243809;HomeImp;ProfExe;27;0;0;353.99083647;1;18;39.87670703;0.0960267296;0.9039732704
0;4612.8258752;73398;115065;DebtCon;Other;5;0;0;88.606337474;2;31;42.050244454;0.1633353937;0.8366646063
0;25100;28050.567013;75412;DebtCon;Other;22;;1;284.91367043;0;29;39.518017085;0.1061499579;0.8938500421
0;25100;24205;42971.751397;DebtCon;Other;25;0;0;116.44076966;0;11;22.459369364;0.0363448357;0.9636551643
0;25100;137489;168216;DebtCon;Other;7;1;0;211.20898093;1;20;34.767948845;0.0952211576;0.9047788424
0;25100;108235;201918;DebtCon;Other;24;0;0;199.48646366;0;19;23.652339813;0.0310043659;0.9689956341
0;25200;94712;127247;DebtCon;Office;1.1436036607;0;0;166.82201;0;30;39.025926424;0.0696922374;0.9303077626
0;20687.748091;43949.063386;62500.409546;DebtCon;ProfExe;0;0;0;181.45136816;0;26;32.923860468;0.0513452813;0.9486547187
0;25200;63258;100392;DebtCon;ProfExe;0;0;0;194.70131583;0;25;35.274460982;0.0594187226;0.9405812774
0;25200;22773;72541;DebtCon;Other;;1;2;92.583557;1;26;30.420914823;0.1061499579;0.8938500421
0;25200;51789;61695.013366;DebtCon;Other;25;;1;281.9286846;1;30;40.874619093;0.1061499579;0.8938500421
0;21266.100733;10743.974478;50963;DebtCon;Other;18.344578271;0;0;302.43122405;;12;31.258328648;0.1061499579;0.8938500421
0;25200;137054;207511;HomeImp;ProfExe;3.9923563898;0;0;188.57465948;0;27;39.963887657;0.0800232713;0.9199767287
0;25200;;30683.806225;DebtCon;Other;21.634678616;0;0;128.42308654;0;8;21.05500114;0.1061499579;0.8938500421
0;2408.6470149;59831.878791;27924.353834;DebtCon;Office;4.8492803657;0;0;148.72977821;0;21;37.239696741;0.0655865071;0.9344134929
0;25200;73168;93608;DebtCon;Office;9;0;0;151.12147952;0;21;35.590326769;0.0613026633;0.9386973367
0;25200;55823;90658;DebtCon;Office;0;0;0;85.314143075;0;22;35.571294933;0.0805904591;0.9194095409
0;25200;69510;49498.175658;DebtCon;ProfExe;1.3913144355;0;1;143.83135388;4;25;35.326912601;0.1483716839;0.8516283161
0;25200;74038;114722;DebtCon;Mgr;2.3764900404;0;1;304.00415592;1;28;31.360727251;0.0600931214;0.9399068786
0;17943.48566;4997.3302051;88898;DebtCon;Other;7;0;0;227.08692441;0;19;36.444430994;0.090630715;0.909369285
0;25300;137813;214014;HomeImp;ProfExe;0.909155731;0;0;187.19250991;0;27;38.656846663;0.0759935715;0.9240064285
0;8726.0057814;139427;245988;HomeImp;ProfExe;28;0;0;366.11015141;1;18;36.27844415;0.049948787;0.950051213
0;25300;114596.04068;153900;DebtCon;Office;6;;;303.01408346;2;36;41.715110686;0.1061499579;0.8938500421
0;3678.5470945;118744;45500.839445;DebtCon;Office;4.4095669009;;;307.87619897;1;35;43.469263374;0.1061499579;0.8938500421
0;1468.4625901;;33975;HomeImp;Other;23;0;0;79.163259538;2;14;27.179225539;0.1061499579;0.8938500421
0;25300;22361;18429.048263;DebtCon;Other;24;0;0;125.40746401;0;11;25.181498839;0.0405048688;0.9594951312
0;25300;122933;157009;DebtCon;Mgr;3;0;0;280.57384454;0;24;38.740801417;0.0521127375;0.9478872625
0;15845.624645;51261;87025;DebtCon;Mgr;4;0;0;249.83618476;2;25;31.658786411;0.0510509711;0.9489490289
0;25300;56393;61175.266932;DebtCon;Mgr;6;0;0;258.14736866;1;25;33.193875534;0.0430220705;0.9569779295
0;25300;46780;62536;DebtCon;Office;18;0;0;189.13668831;0;22;30.746724366;0.0387655946;0.9612344054
0;3012.0310671;62540;88372.620701;DebtCon;ProfExe;0;0;0;195.45133124;0;25;35.200864505;0.0601257103;0.9398742897
1;25400;125136.7019;;DebtCon;ProfExe;2;0;5;303.73793473;1;27;16.644674498;0.1061499579;0.8938500421
0;25400;35683.620299;98188;DebtCon;Mgr;0;;;245.26785331;5;23;42.138106434;0.1061499579;0.8938500421
1;14364.276672;5339.4240367;192642;DebtCon;Other;1;0;10;192.6716931;1;14;35.759760239;0.9772547369;0.0227452631
0;10402.530807;61907;87133;DebtCon;Office;0;0;1;81.49211941;0;22;34.36469831;0.1224898078;0.8775101922
0;25400;44057.594274;183688.98961;HomeImp;Other;5.4742639584;0;0;266.50672409;1;34;41.617983034;0.1240941954;0.8759058046
0;8390.5164925;82553;107422;DebtCon;Mgr;6.2795001242;1;0;305.75970536;2;29;32.72167844;0.0636705585;0.9363294415
0;8633.3156345;44800;78000;DebtCon;Other;2.205529058;0;0;211.03333333;1;27;;0.1061499579;0.8938500421
0;396.15429705;158111;209649;HomeImp;Other;10;0;0;254.33618951;1;34;43.136770157;0.0940977622;0.9059022378
1;23993.919949;15660.500629;94240.32767;DebtCon;Mgr;;1;1;5.2433410438;;41;42.93355731;0.1061499579;0.8938500421
0;25400;62906;96327;DebtCon;Other;17;0;0;110.62012706;1;16;33.760748359;0.0861493742;0.9138506258
0;25400;138132;50772.688327;HomeImp;ProfExe;16.614528679;0;0;349.94092953;0;19;37.820054519;0.0297029386;0.9702970614
0;25400;69035;108365;DebtCon;ProfExe;13;0;0;281.22191088;1;33;39.543341495;0.060678175;0.939321825
0;25400;49844.927617;105880;DebtCon;Other;17;0;1;130.15042286;0;29;37.195249012;0.1398698346;0.8601301654
0;8938.030075;;39218.897222;DebtCon;Other;;;;87.26384702;;12;27.529497704;0.1061499579;0.8938500421
0;25500;135728;178942;DebtCon;Mgr;0;;;133.9564941;;38;32.425629947;0.1061499579;0.8938500421
0;15697.771014;;14998.909576;HomeImp;Other;3.1329235905;0;0;82.293507238;3;15;28.078994114;0.1061499579;0.8938500421
1;21903.248694;143881;104880.94835;DebtCon;ProfExe;7;0;0;323.0225718;0;35;37.575821975;0.0298002195;0.9701997805
1;8312.2084203;63967;87239;DebtCon;Other;3.0140181617;0;0;;0;0;33.051073753;0.1061499579;0.8938500421
0;4889.1842199;77036.538023;117577;DebtCon;ProfExe;9;0;0;114.96849873;0;19;26.484886371;0.041896897;0.958103103
0;25500;44562;16686.954389;DebtCon;Other;10;0;0;126.27780817;1;19;40.250738027;0.1109967502;0.8890032498
1;25500;25828;44166;DebtCon;Other;;0;1;187.86251838;;17;39.427890157;0.1061499579;0.8938500421
0;16490.069741;50847;79738;DebtCon;Other;20;0;0;204.67790067;0;26;35.860087635;0.0627392953;0.9372607047
0;25500;39671.662145;110868.7811;DebtCon;ProfExe;9;0;0;135.74061354;0;19;28.040793179;0.0493494333;0.9506505667
0;8790.2431825;113204;184561;DebtCon;Sales;17;1;0;308.95819842;1;31;34.357866;0.1472658834;0.8527341166
0;25500;26603;8239.2773788;;Office;1;0;0;117.43236504;1;6;39.257912029;0.1061499579;0.8938500421
1;18716.258839;31480.824283;117833;DebtCon;ProfExe;8.8308097072;0;1;123.75685647;0;18;27.47115778;0.0887752172;0.9112247828
1;25500;235839;154174.01165;HomeImp;Self;5;0;0;240.21701392;3;51;39.048427763;0.0546164181;0.9453835819
0;25500;;121708;DebtCon;Mgr;8;1;0;151.96934115;0;27;33.159940628;0.1061499579;0.8938500421
0;798.62643327;;44707;DebtCon;Other;;;;95.595496082;;12;27.503570973;0.1061499579;0.8938500421
0;7262.9131071;32458;1307.789352;DebtCon;Other;15;0;0;105.7836806;2;24;29.866278228;0.0641876999;0.9358123001
0;25500;;43031;DebtCon;Other;;;;89.169267306;;13;28.865282118;0.1061499579;0.8938500421
0;11131.804005;73083;126995;DebtCon;Office;0.3623787404;0;0;289.20089863;1;24;37.316207652;0.06327504;0.93672496
0;4447.4368951;;598.35835956;DebtCon;Other;;;;100.67686562;;13;28.116067418;0.1061499579;0.8938500421
0;25600;47936;5381.5505625;DebtCon;Other;0.7019405941;;1;290.47827682;0;30;37.734940524;0.1061499579;0.8938500421
0;25600;241570;264772;HomeImp;Self;4;1;0;260.74198887;2;50;37.379974648;0.084210222;0.915789778
0;16638.549216;23554.779508;247025;DebtCon;Other;8;0;0;105.42535396;1;25;42.670275302;0.2511566079;0.7488433921
0;22681.322704;58606;41536.954803;DebtCon;Other;2.9552675052;1;0;140.71275774;2;30;41.669963714;0.1792189337;0.8207810663
0;25600;2440.0030845;23760.346115;DebtCon;Office;1.4208276427;0;0;310.50009981;1;24;38.738649619;0.0657750369;0.9342249631
0;25600;240092;263958;HomeImp;Self;5;1;0;245.67947059;2;51;38.973539329;0.0957942575;0.9042057425
0;19073.296043;57233.182679;125740.65618;DebtCon;ProfExe;0.2024811689;0;0;112.63333333;3;27;;0.1061499579;0.8938500421
1;1812.0300778;46000;64418.883987;DebtCon;Other;;0;0;135.9;2;19;;0.1061499579;0.8938500421
0;13653.107649;76383;79334.404771;DebtCon;Mgr;0;;;222.24219828;5;24;42.93996933;0.1061499579;0.8938500421
1;3321.7292205;4863.4265043;126389;DebtCon;Mgr;25;0;2;307.40290366;2;35;36.763824165;0.18417785;0.81582215
0;25600;;29980.464302;;;;;;;;;14.461987334;0.1061499579;0.8938500421
1;25600;50910;52230.167178;DebtCon;Other;19;2;0;104.40647219;0;27;42.677450653;0.2382108056;0.7617891944
0;25600;138628.30795;211230;HomeImp;ProfExe;1.0506886356;0;0;199.09130807;0;27;39.002928326;0.0745324532;0.9254675468
0;25600;65030;92453;DebtCon;Other;0.6149972373;0;0;;0;0;35.028856424;0.1061499579;0.8938500421
0;3406.7214386;49273.233268;103014;DebtCon;Mgr;1;;;231.79420106;3;24;43.671281432;0.1061499579;0.8938500421
0;12195.702654;123657.58318;212089;HomeImp;ProfExe;2.9826960671;0;0;187.87142092;0;29;40.033218625;0.0876252584;0.9123747416
0;25600;74303.922139;119391;DebtCon;Other;2.7061936761;0;0;87.625382168;1;32;40.929954323;0.13225315;0.86774685
0;23896.336161;104772.74745;210298;HomeImp;ProfExe;6;0;0;185.11257638;1;28;38.368890383;0.0935009581;0.9064990419
0;16933.149828;94295;143788;DebtCon;Mgr;3.8414090224;0;0;220.72951888;0;13;42.358128042;0.097303475;0.902696525
0;25700;31333;56733;DebtCon;Other;13;0;0;97.086150555;2;25;30.619786755;0.0777688605;0.9222311395
0;25700;24042.737675;26162.995386;DebtCon;Other;15;0;0;114.8074121;2;24;31.142957048;0.0731660765;0.9268339235
0;18561.255598;189995;250814;DebtCon;Other;9;0;0;100.80094267;1;25;41.00583277;0.1171036793;0.8828963207
0;20537.684923;26059;51800;DebtCon;Other;24;0;0;118.03113124;0;10;23.085478541;0.0395413236;0.9604586764
0;25700;50800;85000;DebtCon;Other;14.65318667;1;2;184.26666667;1;20;;0.1061499579;0.8938500421
0;25700;181665.3862;242602;DebtCon;Other;8;0;0;102.96034553;2;26;41.277127172;0.1319977748;0.8680022252
0;5115.0052594;43881;69954;DebtCon;Other;10;0;0;126.47306563;0;20;40.769061823;0.1220083212;0.8779916788
0;25700;45615.119676;116386;DebtCon;Office;8;0;1;397.87068918;0;44;41.869893336;0.0783015391;0.9216984609
1;25700;32613;63065;DebtCon;Other;0;0;0;218.48527507;0;22;41.210107042;0.1027936861;0.8972063139
0;25700;23047;76575;DebtCon;Other;;2;1;104.5662029;2;26;29.296633491;0.1061499579;0.8938500421
0;25700;56495.614895;98179;HomeImp;;7;;;;;;30.829477167;0.1061499579;0.8938500421
0;3979.1370787;103598;144594;DebtCon;Mgr;19;0;0;217.94482804;0;13;41.135649383;0.0821724566;0.9178275434
0;25700;57440.358111;104624;DebtCon;Other;15;0;1;132.10711721;0;29;40.205292882;0.1632090162;0.8367909838
0;25800;84223.323884;208421;HomeImp;ProfExe;0.8548596263;0;0;176.27148929;0;28;39.745002842;0.1037598148;0.8962401852
0;15772.072074;;43420.8881;DebtCon;Other;25;0;0;148.81628466;0;8;22.06576364;0.1061499579;0.8938500421
0;25800;;25196.791187;DebtCon;Other;26;0;0;123.64448805;0;9;22.925136063;0.1061499579;0.8938500421
0;13632.028386;70804;106892;DebtCon;ProfExe;12;0;0;291.07202753;1;33;40.772283258;0.0655814263;0.9344185737
1;17170.02587;50451.056499;116330;DebtCon;ProfExe;11;0;1;128.44716991;0;18;27.98945739;0.0822942922;0.9177057078
0;9614.9691165;58622.00229;150083.06386;DebtCon;Sales;16;0;0;295.54600578;0;31;33.241096011;0.0990805612;0.9009194388
0;25800;87335.233341;167096;DebtCon;Other;7;0;1;209.08528296;1;19;36.18947433;0.1433968969;0.8566031031
0;1904.3171866;;11462.235471;DebtCon;Other;;;;89.599815077;;12;28.546478459;0.1061499579;0.8938500421
0;25900;201877;239546;HomeImp;Other;6;0;0;134.85324273;0;42;40.398114335;0.073655728;0.926344272
1;25900;42105;73249;DebtCon;Other;1.8228579293;0;0;109.21115611;3;22;31.809085921;0.1007768422;0.8992231578
0;21598.560179;118965;154728;DebtCon;ProfExe;6.5438966521;0;0;101.19760679;3;26;32.598401872;0.078093569;0.921906431
0;25900;;3840.2203854;HomeImp;Other;24;0;0;73.858496717;2;14;28.243062567;0.1061499579;0.8938500421
1;25900;;;DebtCon;Other;20;0;2;190.99656481;0;22;31.16238948;0.1061499579;0.8938500421
0;25900;108319;135884;DebtCon;Mgr;8;1;0;188.37580185;5;18;40.504855047;0.2010072234;0.7989927766
0;16532.380859;38767.258455;95000;;Self;3;0;1;34.666666667;6;28;;0.1061499579;0.8938500421
0;22587.796931;89221.887338;211151;HomeImp;ProfExe;6;0;0;182.17137213;1;27;38.48048457;0.1033133573;0.8966866427
0;25900;80663;122372;DebtCon;ProfExe;10;0;1;133.66949395;0;18;26.573930791;0.0645867576;0.9354132424
0;25900;152071;144242.09254;HomeImp;Self;0;0;0;185.54351198;0;16;40.642278896;0.1058352623;0.8941647377
0;25825.220866;542.04813207;85837;DebtCon;Other;22;0;1;189.75535052;0;19;24.874615108;0.0698402529;0.9301597471
0;25900;16663.040248;91401;DebtCon;Office;2;0;1;90.16369704;0;23;34.098931734;0.1374382423;0.8625617577
0;25900;58693;86469;DebtCon;Office;1;0;1;94.12956341;0;23;32.127562739;0.099256;0.900744
1;25900;21852;26141.502737;HomeImp;Other;1.990641281;0;0;80.168479422;2;11;31.983686037;0.1110511563;0.8889488437
0;25900;26941.777707;94714;DebtCon;Office;1.6437112287;0;0;98.809374842;0;23;34.565944252;0.0822371242;0.9177628758
0;21868.052301;32835.367496;28509.277357;DebtCon;Other;8;0;7;246.31867494;3;23;43.215233511;0.877408872;0.122591128
0;26000;55160.709947;92791.221484;DebtCon;Other;1;0;0;186.91446699;0;35;38.707779709;0.0793558759;0.9206441241
0;26000;238005;151430.71075;HomeImp;Self;3.9677182929;1;0;242.29015949;2;51;35.457658789;0.0566216093;0.9433783907
1;3544.4026103;85065.565114;207647;DebtCon;Other;22;0;0;218.59599134;0;18;26.55949496;0.0440782112;0.9559217888
0;1147.5011647;107291;137426;DebtCon;Mgr;9;2;0;191.57344003;4;18;40.767401412;0.2707124435;0.7292875565
0;26000;45963;15989.663115;DebtCon;Other;6.2961067661;;0;295.6669448;1;29;37.917272876;0.1061499579;0.8938500421
0;26000;222681;286283;HomeImp;ProfExe;3.2439611383;;4;485.94535834;;55;33.239355484;0.1061499579;0.8938500421
0;26000;139904;6849.7746442;DebtCon;Other;1.1247780645;1;0;204.11441471;0;19;34.83482969;0.0567605737;0.9432394263
0;6331.9660566;75034;100852;DebtCon;Office;10;0;0;152.3539807;0;20;36.356309397;0.0683000312;0.9316999688
0;26000;79714;;DebtCon;ProfExe;0.9488231232;0;4;125.76666667;0;23;;0.1061499579;0.8938500421
1;16259.764265;116895.02751;190000;;Other;0;0;4;171.43333333;3;58;;0.1061499579;0.8938500421
0;26000;43598.902978;75886.342724;DebtCon;Other;5;0;0;230.68023074;0;19;37.996923331;0.0801467925;0.9198532075
0;26000;119553;158687;DebtCon;Mgr;5;0;0;290.75850449;0;24;36.977518905;0.0453341397;0.9546658603
0;26000;81764;118388;DebtCon;ProfExe;9;0;0;130.19241813;0;18;28.154134662;0.0427409702;0.9572590298
