LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
22289.27618,7629.194784,35000,DebtCon,Other,1.9,2,0,85.23333333,2,14,
15109.69005,10737.47048,25370.4586,DebtCon,Other,0,1,1,98.43333333,1,11,
31500,27212.00653,64262.78885,DebtCon,Office,4,0,0,169.6890389,1,25,36.03464456
14749.76518,2682.155954,50967.36529,DebtCon,Other,0,0,0,94.24803572,0,5,38.66240227
7778.23467,198815.3733,282839,DebtCon,ProfExe,3.455957547,0,1,212.7553311,0,29,16.62648898
12227.81129,11478,23753.32244,DebtCon,Other,0.274813084,0,0,97.19863392,1,5,35.94520575
8801.312838,10064.56963,14398.97183,DebtCon,Other,28,0,0,204.7009169,0,14,42.61822346
31700,26354.86594,67552.09874,HomeImp,Other,5,,,117.4739215,10,21,41.51283589
9443.111928,38620.06814,103246,DebtCon,Office,2.23815452,0,0,177.2769279,1,25,35.30277411
29122.8487,44668.95952,97875,DebtCon,Mgr,5.696886825,0,11,312.4333333,0,46,
11343.14764,34302,9418.839415,DebtCon,Other,2.156322669,,,123.468827,,24,33.63468905
25084.26494,24153.41085,180750,DebtCon,Mgr,1.773202399,0,0,167.8572559,2,28,42.63343718
31800,70680,114720,HomeImp,Other,3.845907032,,,115.8502492,11,20,43.06942356
25731.60655,71553,111237,HomeImp,Other,1.624126736,,,114.1237846,10,20,41.45670798
30249.06316,74114.50476,130449.4973,DebtCon,Mgr,12,0,0,174.209344,2,28,40.5848115
31800,13524.35575,74796,DebtCon,Other,5.267447329,,,109.7765826,,23,33.68886616
31800,59437.62458,169786.5468,DebtCon,ProfExe,2.977935353,0,1,209.2973763,0,29,15.73414368
31800,195134,299299,DebtCon,Other,29,0,0,161.8851264,0,22,38.63702392
13830.47279,7466.957378,82962,DebtCon,Other,,,,285.2974893,0,16,41.15524125
13643.75643,2816.865359,52509.43503,DebtCon,Other,0.938752036,0,0,101.8594387,1,5,37.8165708
1426.739382,72101.90821,35795.35449,DebtCon,Other,6.40947064,0,0,235.2018195,1,40,43.69152442
4273.4931,23517,47805,DebtCon,Other,0,0,0,78.81360028,0,7,16.7277481
14607.43449,33405.32508,115509,DebtCon,Mgr,11,0,0,79.03011561,0,34,26.52185952
6838.250274,16363,10729.07039,DebtCon,Other,29,0,0,200.3016025,0,14,42.09417911
10594.13009,9872.777839,85942,DebtCon,Other,,,,278.3638835,0,16,40.25722171
30291.06034,33148,69965,DebtCon,ProfExe,13,2,4,112.5108654,3,27,36.02150867
3614.877792,10570.78799,7398.428289,DebtCon,Other,9,,,110.4525208,,23,32.36421263
28074.77398,232000,8839.245945,DebtCon,Mgr,3,0,2,206.0333333,3,50,
29409.72687,13204.46668,5759.987871,,Self,0.275009864,1,3,165.3333333,1,40,
4268.011617,16712.33491,43358,DebtCon,Other,0.733579856,0,0,68.32898424,0,7,13.66579769
32100,31447.07234,176592,DebtCon,Mgr,11.28541739,0,0,186.6022388,2,27,40.95937708
21072.84176,120725,64355.32621,DebtCon,ProfExe,0.960641339,0,0,121.5604199,1,17,27.90222161
2608.463879,16232,13507.43021,DebtCon,Other,0,0,0,116.7297455,1,5,37.99908153
22740.65005,118793,110491.9274,DebtCon,ProfExe,0.418323525,0,0,119.6034777,1,16,29.01132772
19758.47187,188427,228060.4629,DebtCon,Other,27,0,0,157.7262908,0,23,37.06575888
32200,24890.3131,75363.06426,DebtCon,Other,9.905894532,0,0,227.4154384,0,40,40.18309857
25764.08267,235343,16234.01207,DebtCon,Mgr,3,0,1,210.9224034,3,49,41.26480552
10910.39035,195243,294372,DebtCon,Other,17.26275408,0,0,150.2093805,0,22,39.07277566
3994.273654,14163,60626,DebtCon,Other,0,0,0,109.031088,1,6,36.50108651
32300,149254.8101,151469.4872,DebtCon,Mgr,2.086041159,0,0,185.7,3,21,
28164.8226,23448,11632.87943,DebtCon,Other,0,0,0,69.19973077,0,7,15.77819668
32300,18078.87098,34583.86656,DebtCon,Other,0,0,0,55.04424252,0,7,15.39687666
32300,52489.39473,174905,DebtCon,Mgr,11.95475442,0,0,177.0516476,1,28,39.4756896
7327.471584,145419.5333,98197.27194,DebtCon,Other,21.25417242,0,0,170.1968674,0,23,40.25151003
32300,41877,78220,DebtCon,Other,8,,,121.9977294,,23,31.87626204
26868.53552,51220,65002.01398,DebtCon,Office,0.831597977,0,0,172.362148,2,24,36.48909721
11334.67723,103000,149500,DebtCon,Mgr,5.858100059,1,0,88.23333333,2,38,
32400,128523,179390,DebtCon,Mgr,13,0,0,150.0842871,1,28,43.14434551
5318.190021,124548,169881,DebtCon,ProfExe,16,0,0,129.524283,1,17,28.85081359
31375.11639,193409,67347.95203,DebtCon,Other,21.01375968,0,0,150.7998535,0,22,40.59278045
32500,232057,286938,DebtCon,ProfExe,15,0,1,249.9549333,2,26,25.25477175
186.1627802,17918,40000,DebtCon,Mgr,0.460117379,0,0,45.66666667,0,7,
32600,141765.7276,38583,DebtCon,Mgr,3.238004494,0,1,226.1469888,2,49,40.22218286
32600,30391.22051,122289.7606,DebtCon,Mgr,30,0,0,340.9,0,20,
30351.4977,6900.748777,38584,DebtCon,Other,16.25919872,0,0,197.9863148,0,14,41.52909627
32700,11872.75728,11411.80793,DebtCon,Other,,,,294.4306958,0,15,40.23707296
1239.386419,35458,22272.18942,DebtCon,Other,6.096626342,,,126.5177052,,23,33.68805656
6925.786394,1990.841201,43371,DebtCon,Other,6.499565459,0,0,203.8393048,0,14,40.65777994
32800,10803.7488,137132.5333,DebtCon,Other,5.304403073,0,0,155.5368967,0,23,38.05331686
32800,6658.253822,80347,DebtCon,Other,9,,,113.9365929,,24,32.17001962
32900,232792,34872.03919,DebtCon,ProfExe,4.244727907,0,1,275.6958052,1,26,27.87825784
32900,,55657,,,1,1,3,210.0122648,10,15,1.909225163
6096.246614,49709,101222,DebtCon,Office,1.455434624,0,0,181.9098245,2,24,35.04559626
32900,4149.183409,36088.52591,DebtCon,Other,0,0,0,107.6734382,1,6,37.18955165
26217.58771,24775.43714,43978.76903,DebtCon,Other,7,,,128.7311432,,23,34.85797706
33000,5517.888755,36908.0938,DebtCon,Other,0,0,0,94.11896805,0,5,37.74993373
33000,232113,38672.71755,DebtCon,Mgr,0.005911498,0,1,214.3529578,2,50,42.51200002
33000,10895.94269,59940.97726,DebtCon,Office,1,0,0,164.3009187,1,24,34.39190747
602.3297606,153000,27342.22811,DebtCon,Office,4.600870775,0,0,117.6666667,4,32,
18981.00921,138000,190000,DebtCon,ProfExe,16.90013957,0,0,188.1666667,1,22,
5282.137794,227543,289091,DebtCon,ProfExe,3,0,0,203.9415862,0,29,17.42563348
23176.51321,43086.13561,80856.68344,DebtCon,Other,15,0,0,227.6777656,0,40,42.2817024
11552.51978,84166.8519,12519.79616,DebtCon,Mgr,0.875181167,0,2,205.6506602,3,49,41.83267428
10611.96749,103985.2974,156552,DebtCon,Mgr,8.70081994,0,0,107.2948996,2,37,41.44154866
2142.989712,238018,40826.13772,DebtCon,Mgr,0.640137925,0,2,195.3652599,3,49,40.41559886
33200,23043.65375,78040,DebtCon,Mgr,19,2,0,120.090143,0,13,35.01574872
22337.32582,13142.64018,291319.9232,DebtCon,Other,29,0,0,138.5666478,0,22,39.88756232
33200,119049,175867,DebtCon,ProfExe,7.651728589,0,0,112.4677853,0,16,28.51781662
4166.73361,14392.78462,62271.92936,DebtCon,Office,2.664374712,0,0,175.3867231,1,25,34.28625051
33200,4860.083353,15543.18614,DebtCon,Other,0,0,0,56.60389545,0,7,16.6958286
18186.08247,140690,195001,DebtCon,ProfExe,9.266688141,0,0,177.247554,0,22,38.98121028
33300,15555.54034,47894,DebtCon,Mgr,6,0,0,42.43527965,0,7,36.66861708
33400,59000,84400.10786,HomeImp,Self,1.834199768,0,7,240.4333333,3,26,
33303.43051,20921,37363,DebtCon,Other,16.38811389,0,0,198.8970467,0,14,42.55636282
33400,12386.36431,76717,DebtCon,Other,9,,,131.044986,,24,32.02105145
8122.0501,66351.35598,101129.4889,DebtCon,Mgr,5.796007513,0,0,62.12090961,0,35,25.46161407
33500,5889.844016,52083.59718,HomeImp,Mgr,15,4,0,142,0,14,
33500,17844.95842,42328,DebtCon,Mgr,2.22833654,0,0,38.69922722,0,6,34.22224671
33500,5526.164707,80771,DebtCon,Other,3.945890886,,,107.9971112,,23,33.96233051
33500,240157,42013,DebtCon,Mgr,3,0,2,201.6122988,2,50,41.64479426
33500,48961.23926,103109.7417,DebtCon,Office,1,0,0,161.8332356,1,25,36.89609946
33500,18804,43982,DebtCon,Mgr,3.189322873,0,0,46.76290645,0,6,34.98037124
33600,87451,86626.18557,DebtCon,Mgr,11.81026138,0,0,342.4680597,0,20,40.89238843
32194.61946,43109.1945,14143.10123,DebtCon,Mgr,3.151089285,0,0,78.32776771,1,35,25.01202037
33600,87093.7593,284049,DebtCon,ProfExe,4,0,0,218.9936962,0,30,14.07235376
33700,66396.05498,43314.32136,DebtCon,Mgr,1.818602929,0,0,68.48269459,0,34,25.96045509
4983.156953,81620.69988,195770,DebtCon,ProfExe,22,0,0,200.8607367,1,22,36.50527114
33700,3595.02393,42634,DebtCon,Other,9.15548621,0,0,184.134954,0,15,42.48237422
33700,28956,35646.08728,DebtCon,Other,0,0,0,59.04270368,0,6,16.49508064
30133.11789,25199.77466,105619.2683,DebtCon,Mgr,1.631089343,0,0,178.4111833,1,28,42.45764485
2959.444286,95318.31747,194438.6254,DebtCon,ProfExe,3.114212343,0,0,188.1493561,1,21,37.30853626
515.285037,24095.33315,133221,DebtCon,Mgr,29,0,0,334.5812066,0,19,39.09556626
6398.515788,26395,21641.57117,DebtCon,Mgr,2.867322049,0,0,48.71005322,0,7,36.42433271
33700,7019.991746,67517.38619,DebtCon,Other,,,,302.7271504,0,16,41.82215988
15537.19938,15648,28695.503,DebtCon,Other,29,0,0,198.4511737,0,14,42.51197505
27936.71286,128884,172094,DebtCon,Mgr,10.56571269,1,0,166.6247382,1,27,42.31889922
18970.79086,1910.518206,8130.378461,DebtCon,Other,0.869711285,0,0,111.980657,1,5,37.4669773
30718.07515,232317,38412,DebtCon,Mgr,2,0,2,213.2096514,3,50,42.5578291
33900,231455,117135.8209,DebtCon,ProfExe,2.895227978,0,0,222.8746479,0,30,16.6894908
34000,6328.91582,30204.16128,DebtCon,ProfExe,15,0,0,112.3149971,0,17,28.99431237
12833.91892,232312,286305,DebtCon,ProfExe,4,0,0,219.6589319,0,29,15.73593489
34000,57025,103563,DebtCon,Office,3,0,0,173.4941319,2,24,36.91389765
34100,139035,198788,DebtCon,ProfExe,9.265381366,0,0,171.9632916,1,22,37.68589208
11658.95024,148288.5049,22712.78361,DebtCon,Mgr,0.575849803,0,2,196.5542212,3,50,42.04270618
13105.81611,116194.1865,94482.74691,DebtCon,ProfExe,21,0,0,185.0054347,1,22,38.8960395
34100,241931,20575.15596,DebtCon,Mgr,0.437751959,0,2,196.0088316,3,50,42.45858179
16193.32519,95507.54895,59952.02323,DebtCon,ProfExe,13.78565504,0,0,131.5424382,1,16,27.14989852
34300,41776.02215,137000,DebtCon,Other,3.882755317,0,0,63.93333333,1,36,
34300,88829.4808,196270,DebtCon,ProfExe,11.21964943,0,0,195.555801,1,21,37.94959341
24034.93938,111768.3882,19456.63881,DebtCon,ProfExe,16,0,0,134.7340235,0,17,28.81751546
11460.84973,97971,116144.9752,DebtCon,Other,13,0,0,67.83204167,1,36,40.40270584
34400,155536,78414.85574,DebtCon,Office,4.497373865,0,0,107.7099227,4,32,58.8269296
12903.44218,105201.5171,35093.52705,DebtCon,Other,,0,0,250.6333333,3,14,
1725.599501,120733.0578,31861.71699,DebtCon,Mgr,2,0,0,182.0684611,2,21,32.71020486
22105.23863,8454.50337,28811.06748,DebtCon,Mgr,2.746117806,0,0,45.92716617,0,7,35.13109271
34600,143542,21904.8886,DebtCon,ProfExe,23,0,0,174.6353487,1,22,37.44738401
3355.135295,81688,101121.6656,DebtCon,Mgr,12.27257223,0,0,327.4923598,0,19,41.21264082
34800,115191,155075.1979,DebtCon,Other,,0,0,244.09767,4,14,36.13117578
33261.02236,121399,164000,DebtCon,Office,6.680895931,0,1,208,2,34,
13607.62339,138680,124166.9946,DebtCon,ProfExe,21,0,0,198.1233342,0,21,35.57723925
34800,39115.14057,95010.90463,DebtCon,ProfExe,4.292538413,0,0,182.6647722,0,22,36.95591736
34900,39789.13786,109999.7016,DebtCon,ProfExe,17,0,0,110.9431095,1,17,30.69930302
9677.954272,73055.52798,8185.919589,DebtCon,Mgr,1.9515762,0,1,220.6025351,4,50,41.85741593
19074.04321,240994,28495.55483,DebtCon,Mgr,0.536642396,0,1,210.5018174,3,50,42.96751164
35000,209431.0956,40848,DebtCon,Mgr,4,0,1,212.0154058,3,49,40.13181545
34583.52369,12612.18021,316000,HomeImp,ProfExe,1.569124645,0,0,160.2666667,1,25,
11493.22166,25850.2645,9742.459683,DebtCon,Other,,0,0,,7,0,
35000,197906,265000,DebtCon,ProfExe,0.084275598,0,0,246.5666667,0,32,
17795.97465,181049.7734,109943.3426,DebtCon,ProfExe,2.437572018,0,0,192.7666667,0,22,
35100,14948.4103,22548.15383,DebtCon,Other,,0,0,,6,0,34.70302378
35100,15698.33092,56447.3994,DebtCon,Mgr,10.85954629,0,0,333.0463123,0,20,39.29472094
35200,239513,12022.0087,DebtCon,Mgr,0,0,1,183.3734524,2,49,40.7798487
35200,84319.33362,37079,DebtCon,Mgr,1.301891457,0,1,216.6666372,2,50,40.41005141
35200,3354.003391,17201.33847,DebtCon,Mgr,2,0,1,210.1890052,3,49,41.33662673
35300,62508.24921,21838.03333,DebtCon,Mgr,30,0,0,355.8060308,0,20,41.88307125
35400,90295,29617.60626,DebtCon,Other,8.954299085,0,0,62.80681071,0,35,40.22961403
35500,91640.94316,196335,DebtCon,ProfExe,12.08739096,0,0,191.8661175,1,22,35.64744257
13912.14152,102244.4097,20231.05605,DebtCon,Other,,0,0,252.3710369,3,14,34.62775217
314.842266,20552,28222.84051,DebtCon,Mgr,7,0,0,45.14448683,0,6,36.06282742
20735.38919,29452.29988,49076.53994,DebtCon,Other,,0,0,,7,0,34.44309217
35700,63975.01507,43026,DebtCon,Mgr,1.610840003,0,1,206.6470786,3,49,41.27663712
35800,77175.83578,213482.8463,DebtCon,ProfExe,4,0,0,228.8020074,0,32,32.68199935
3602.283312,93309,137370,DebtCon,Other,12,0,0,70.02470469,0,36,41.86164685
36000,204292,68851.32006,DebtCon,ProfExe,0.295392391,0,0,243.2954303,0,31,30.93897745
36000,20105.92575,61129.50779,DebtCon,ProfExe,3,0,0,234.0239751,0,32,29.69634581
23699.50973,124000,158976.4524,DebtCon,Other,20.23634363,,,257.7,5,35,
36000,87799.48446,190303,DebtCon,ProfExe,18.75823478,0,0,179.7192455,0,21,38.60076499
36000,89270,82332.32818,DebtCon,Mgr,25.27200163,0,0,350.6195273,0,20,38.66907284
36100,84074.59907,146627,DebtCon,Other,6.051734777,0,0,64.37879289,1,36,40.23487119
7479.553372,29487.97543,40318.67664,DebtCon,Other,,0,0,,7,0,31.0580187
36100,233417,324987,HomeImp,ProfExe,4,0,0,152.2454279,0,25,21.86293891
18679.19237,38010,59111,DebtCon,Other,,0,0,,6,0,31.33214149
36200,34415.23211,54452,DebtCon,Other,,0,0,,7,0,31.16435392
36200,36661,2966.906803,DebtCon,Other,,0,0,,6,0,32.01469166
36300,9671.408938,35202.57428,DebtCon,Other,,0,0,,7,0,32.6245319
36300,7682.256616,42834,DebtCon,Mgr,2.932450459,0,0,50.41959435,0,6,33.41614827
36300,14333.60874,27785.5172,DebtCon,Mgr,2.541017785,0,0,56.12733917,0,6,33.67673955
15112.45965,10253.19721,70000,DebtCon,ProfExe,2.806344972,0,0,190.8,2,18,
36300,39649.45963,195120,DebtCon,ProfExe,0.111297787,0,0,185.3593721,0,22,38.35509489
36300,35072,74829,DebtCon,ProfExe,4,1,0,195.5596417,2,18,23.01985524
18716.55001,71612.53166,34304.3699,DebtCon,Other,,0,0,250.0032832,2,13,34.32228507
36400,31124.7392,6059.357578,DebtCon,Other,,0,0,,7,0,31.53665358
4118.362346,73020.46874,49767.87568,DebtCon,Mgr,30,0,0,349.6943994,0,19,40.10703136
36400,204419,77317.87465,DebtCon,ProfExe,2.838440032,0,0,267.920922,0,31,32.74759312
17735.01678,102855.9825,126950.98,DebtCon,ProfExe,20.81115836,0,0,182.7288948,0,22,37.40550958
3670.699648,53101.94404,125000,DebtCon,Self,1.431785469,0,1,213.0666667,0,64,
35145.9397,5909.405122,24441.11278,DebtCon,Mgr,7,0,0,49.74620282,0,7,36.50100933
22290.40745,114350,164159,DebtCon,Other,,0,0,245.523255,3,13,37.0713328
33412.67336,77073.93819,66843.77838,DebtCon,Mgr,32,0,0,351.025752,0,20,40.17865138
27595.6303,397299,43811.03332,DebtCon,ProfExe,1.374712157,0,0,197.5166839,0,21,43.45832742
36600,32590,46885.03259,DebtCon,Other,,0,0,,6,0,33.01693102
36800,35447,23137.69081,DebtCon,Other,,0,0,,7,0,31.17384352
24671.10454,23149.60795,79956.92658,DebtCon,Other,,0,0,240.2328754,3,13,35.69154269
36800,10989.53858,15058.07963,DebtCon,Other,,0,0,,6,0,34.98501256
36026.16463,125894,88007.19388,DebtCon,Office,11,0,1,214.7311603,1,33,43.84754372
26645.01346,111151,137489.1606,HomeImp,ProfExe,1.351258083,0,0,137.9666667,0,40,
15402.9663,34085,18121.14498,DebtCon,ProfExe,1.550068099,0,0,195.3633838,2,18,25.59242395
7599.118763,93378,53339.41193,DebtCon,Sales,15,,2,368.7,1,27,
4756.031723,22778.16058,43110.95526,DebtCon,Other,,0,0,,7,0,34.89158459
37200,18308.02188,76591,DebtCon,ProfExe,6,0,0,203.7080546,1,17,22.43213209
631.3667762,39215.03661,267238,DebtCon,ProfExe,2,1,0,238.2114799,0,32,31.62284354
37200,202627,149098.0345,DebtCon,ProfExe,2.608075842,0,0,248.1703603,0,31,31.85939856
36136.22549,68789,86172,HomeImp,Self,2,0,6,235.6379056,2,25,114.0505277
37400,96798,145550,DebtCon,Other,5.675425348,0,0,63.90167695,1,35,40.59485173
37500,3455.965045,73457.35325,DebtCon,Other,,0,0,260.0814842,2,13,36.39334812
23529.00031,127000,154707.027,DebtCon,Mgr,,1,0,181.6333333,0,25,
37600,33388,50560.7991,DebtCon,ProfExe,2.695369591,0,0,202.1125682,2,18,25.19652419
14967.29574,111226.6446,200300,HomeImp,ProfExe,5,0,0,145.6333333,0,31,
37700,80873.90915,205493,HomeImp,ProfExe,5,0,0,148.1372394,0,31,34.3029739
37700,949.0338211,24133.2995,DebtCon,ProfExe,2.001737185,0,0,192.3516702,2,18,23.87340882
22322.27239,37200,51389,DebtCon,Other,,0,0,,6,0,32.77433102
33257.30932,31214,58282,DebtCon,Other,,0,0,,7,0,34.22618958
24453.69911,44511.52345,166682,DebtCon,Other,,0,0,251.9567829,3,14,34.88341094
37900,201996,272874,DebtCon,ProfExe,1.297472832,0,0,249.8265925,0,32,31.42758245
9599.199065,60819.34484,120456.9674,HomeImp,ProfExe,5,0,0,156.0339279,0,30,36.31140767
38000,6017.961302,31269.46675,DebtCon,Mgr,13.70637032,0,1,195.8333333,0,22,
23800.54482,24447,,DebtCon,Office,2.533446387,0,4,134.9,2,25,
38000,106000,160000,DebtCon,Other,13.44090741,0,6,240.4666667,0,33,
38000,281475.4887,364000,DebtCon,ProfExe,0.3,0,0,126.8333333,6,32,
38000,97759,57335.86761,DebtCon,Other,11,0,0,62.85866966,1,36,41.78849218
38000,89531.56136,122921.4601,DebtCon,Self,10,0,1,212.992728,0,64,62.80173209
18946.28226,204071,55399.35725,DebtCon,ProfExe,1.284677308,0,0,230.3985765,0,32,31.36973939
11538.67558,6851.640315,70064.52817,DebtCon,ProfExe,3.683366435,0,0,180.847815,1,18,23.82041534
4425.393443,23451.0101,113024,DebtCon,Mgr,10.94821278,0,0,190.6766714,0,22,40.23960964
7402.387316,28116.0043,84815.37481,DebtCon,Other,11,0,0,55.10985031,0,36,41.2954003
20565.94138,121103.8671,196037,DebtCon,Mgr,,0,0,197.8654921,0,24,32.56785691
35645.73955,147457,67950.30794,HomeImp,ProfExe,2.633578523,0,0,148.7331849,0,31,35.89492543
38200,92227,14797.94415,DebtCon,Other,13,0,0,61.17833505,1,36,40.32954242
38300,60816.79604,71324.88485,DebtCon,Other,10,0,0,73.65685393,1,36,41.93949606
38400,26556.44328,48458.96889,DebtCon,ProfExe,2.528693266,0,0,191.9755584,2,17,24.98536247
38600,136879,176192.7234,DebtCon,Mgr,,1,0,185.3149451,0,25,35.05916323
38600,145590,86322.87323,HomeImp,ProfExe,4,0,0,149.8811289,0,31,35.58278883
38700,,60000,DebtCon,Other,0,0,0,235.3666667,1,15,
37542.38071,33465,16738.88661,DebtCon,ProfExe,1.839941763,0,0,172.767888,2,17,25.31284163
38700,119847,45896.19356,HomeImp,ProfExe,5.369038094,0,0,149.8027955,0,39,47.91511242
26267.41732,15846.16617,,DebtCon,Office,0.568600775,0,3,134.543886,1,24,
38900,120006,147646.5931,HomeImp,ProfExe,9.007810133,0,0,137.6353734,0,40,46.70158524
22257.87165,198749,33821.56282,DebtCon,ProfExe,4,0,0,245.8954444,0,32,29.62236869
38900,31836,21401.97543,DebtCon,Other,,0,0,,6,0,33.45924564
18503.21426,188102.6703,269450,DebtCon,ProfExe,1.722358777,0,0,237.3442966,0,32,29.2944879
7512.538692,36335,22431.88207,DebtCon,Other,,0,0,,7,0,31.2443985
27750.41776,399412,511164,DebtCon,ProfExe,2.962135988,0,0,181.9624008,0,21,43.73003185
39000,3372,41500,HomeImp,ProfExe,3.23961941,0,0,326.6666667,6,15,
39100,13524.07216,113100.8056,DebtCon,Mgr,,1,0,167.6645086,0,25,31.80559628
22550.80938,68135,108723,DebtCon,Mgr,15,0,1,193.6861891,0,22,38.57899271
29301.72134,,19418.46762,DebtCon,Other,0,0,0,238.8741292,1,14,1.028930968
27346.1681,27324,73924,DebtCon,ProfExe,6,0,0,190.3445745,1,18,25.05353353
39400,148631,100321.6679,HomeImp,ProfExe,6,0,0,151.2569462,0,31,35.43199305
399.8223191,162000,235000,DebtCon,Mgr,9.718009988,3,4,77.1,0,21,
34662.1871,30972,19362.12918,DebtCon,ProfExe,3,0,0,197.4524289,2,17,25.36055735
15435.0988,,35226.52459,DebtCon,Other,7,0,0,51.76666667,0,14,
39500,101194.9619,34247.83325,DebtCon,Mgr,,1,0,176.1238814,0,24,31.7374782
8035.510396,20594.84679,42898.47816,DebtCon,Mgr,11.50874637,0,0,198.0997869,0,21,40.2048745
39600,80819.29353,193455,DebtCon,Mgr,,0,0,185.1938366,0,25,33.2179617
28254.96218,,44000,DebtCon,Other,,0,3,214.0333333,1,16,
6487.342434,130181.1961,193219,DebtCon,Mgr,,1,0,179.0693557,0,25,32.04113397
39700,95074.42415,208296,HomeImp,ProfExe,5,0,0,139.4367339,0,31,35.4591605
16317.34665,11676.23806,117186,DebtCon,Mgr,16,0,1,203.1399683,0,22,40.13809045
30190.88165,126549.0223,69641.93531,DebtCon,Mgr,,0,0,183.7992158,0,25,35.55248636
40000,56067.40348,91051.34918,DebtCon,Sales,28.1187403,0,0,286.3,2,35,
38546.73291,99930.9039,191990,DebtCon,Mgr,,1,0,178.7809596,0,24,34.52145025
37938.31745,3135.264254,14935.95115,HomeImp,Office,,0,0,311.4333333,0,19,
40000,362000,20171.07128,HomeImp,ProfExe,0.572671281,0,0,313.4666667,4,15,
3205.308599,98205.47566,225000,DebtCon,Self,1.841368251,0,4,158.2,3,28,
10547.38887,8721.183885,,DebtCon,Other,0.777227099,1,8,159.3,2,39,
38525.84744,3179.541225,,DebtCon,Mgr,5,7,1,304.3666667,6,21,
40000,78419.39481,138269.039,DebtCon,Other,0,0,1,314.5,6,52,
40000,39318.76682,59520.58784,HomeImp,Self,5,0,0,6.133333333,8,3,
40000,,101065.6374,HomeImp,Other,17,0,0,186.6666667,1,24,
32973.50131,331000,415000,DebtCon,ProfExe,13.49267816,0,0,242.4666667,8,34,
27689.57374,23597.31899,177720.7861,HomeImp,ProfExe,3,0,0,153.8265438,0,31,36.09992698
344.5386866,44845.51623,164986.3587,DebtCon,Mgr,,0,0,178.7673936,0,25,33.19931059
40100,33019.15304,71560.0712,DebtCon,Mgr,14.25481363,0,1,183.5200567,0,22,39.38915656
22449.53077,349410.5972,467112,HomeImp,ProfExe,1.675247178,0,0,328.1988938,4,15,40.79992141
31730.02925,31873.80728,21727.74092,DebtCon,ProfExe,4,0,0,184.5375891,1,18,24.37448111
40400,63131,57280.40966,DebtCon,Mgr,14,0,0,198.4484187,0,21,39.55593621
35073.95667,83786,88078.92863,DebtCon,Office,8.315661525,,13,210.6,3,36,
18738.36632,145423,203712,HomeImp,ProfExe,2.544556806,0,0,150.8043968,0,31,37.30801307
40500,1676.844892,7440.343623,DebtCon,Mgr,11.60354851,0,0,188.1404168,0,22,38.08532813
40500,69519.92572,205613,HomeImp,ProfExe,4.777928959,0,0,143.1288344,0,30,35.3375454
40600,41351.40877,466731,HomeImp,ProfExe,2.566891156,0,0,305.8124192,4,14,42.93033947
4876.258266,9631.910683,65109,HomeImp,Office,,0,0,313.6709263,0,19,15.62993741
